frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,austenite_fraction,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
10,0.5,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.1278,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
11,0.55,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.2406,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
12,0.6,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.3534,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
13,0.65,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.4662,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
14,0.7,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.5789,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
15,0.75,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.6917,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
16,0.8,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.8045,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
17,0.85,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,26.9173,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
18,0.9,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.0301,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
19,0.95,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.1429,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
20,1.0,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.2556,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
21,1.05,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.3684,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
22,1.1,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.4812,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
23,1.15,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.594,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
24,1.2,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.7068,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
25,1.25,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.8195,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
26,1.3,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,27.9323,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
27,1.35,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,28.0451,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
28,1.4,126.05045286973954,200.39069036723586,453.68342921026647,186.0383628176048,0.9878712615129877,341.9840205071252,393.93767281306174,327.17383729482486,327.17383729482486,66.76383551823687,0.1694781690755401,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,215,124.24410640798479,0.0,133,393.93767281306174,0.0,0.0,420.4172446456188,341.9944612110107,0.06298402877093545,3.052886835797075e-05,28.1579,0.0,0.1069272233581898,0.005636998542674766,0.01133203654047495,0.8066193033770597,341.9840205071252,393.93767281306174,80.24005751889504,9370.0,248.0,9370.0,66.76383551823687
