frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,austenite_fraction,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
10,0.5,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.1278,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
11,0.55,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.2406,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
12,0.6,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.3534,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
13,0.65,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.4662,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
14,0.7,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.5789,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
15,0.75,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.6917,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
16,0.8,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.8045,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
17,0.85,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,26.9173,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
18,0.9,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.0301,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
19,0.95,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.1429,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
20,1.0,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.2556,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
21,1.05,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.3684,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
22,1.1,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.4812,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
23,1.15,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.594,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
24,1.2,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.7068,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
25,1.25,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.8195,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
26,1.3,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,27.9323,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
27,1.35,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,28.0451,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
28,1.4,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.649485923807495,351.8768019014851,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,51.5,51.5,36.756591796875,82.01896874198536,47.05,0.0,0.04436819553793564,5333.07773315991,22752.5,-17419.42226684009,9342.0,9663.0,321.0,0.0332194970506054,1,0,1.6875,0.8892355694227769,3.2702295302097713,3.5302114779180567,0.04436819553793564,0.0,0.0,0.0,0.0,5.9999652126134375,31.469627519889855,368.2222932264773,0.9372191971572937,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,352.18675220909034,0.041538719643959277,0.0008800737269674119,28.1579,0.0,0.11631599844211049,0.007537367426189602,0.09786042317048593,0.48539509789284746,351.8768019014851,405.6918859589806,51.5,5333.07773315991,368.2222932264773,9342.0,76.88144498422781
