frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
92,4.6,401.5587868598338,269.2309036487638,876.8963317195393,257.3065992237115,0.9935920088581054,487.2749328408897,476.16965485565436,463.2473787119463,463.2473787119463,12.922276143708075,0.02713796650402958,123.0,123.0,124.0,122.62230291067303,122.02499999999999,101.99996635561345,0.5670240668552458,41328.5493227136,41267.5,61.04932271360303,41767.0,42447.0,680.0,0.016019977854736495,2,0,1.9090909090909092,0.7238805970149254,4.200595598365246,11.907991850000952,0.5670240668552458,17.99972067651309,14.170143200629695,17.99972067651309,14.170143200629695,107.99996228703145,89.99990359670693,245.99992509477318,0.954155759520574,0,7.898538042148822,0.43297593314475424,160,3.0777443070240613e-06,0.0005217556895782674,476.1811871023411,487.3434211954519,2.4218190468383582e-05,0.00014053407019276598,28.643006263048015,479.280822246236,448.86738620396176,448.1910851358442,0.6763010681175388,120.0099591874907,120.0099591874907,120.0099591874907,123.59120327193958,119.73466829314955,104.4516156314285,0.572717089687112,39314.43488801655,42425.0,-3110.565111983451,42918.0,0.0,0.572717089687112,4.3661433343079565,4.3660528144527575,4.3661433343079565,4.3660528144527575,111.23420111317805,87.2597946665166,241.6411942755064,0.9465889086545868,448.87708759593966,479.3577751254786,2.161258002686406e-05,0.0001605332869014,0.0039492207975052864,0.0027660317584216106,0.0016797283399819273,0.0,487.27489682456996,476.169734760904,123.0,41328.5493227136,245.99992509477318,41766.0,12.922356048957738
93,4.65,401.5587868598338,269.2309036487638,876.8963317195393,257.3065992237115,0.9935920088581054,487.2749328408897,476.16965485565436,463.2473787119463,463.2473787119463,12.922276143708075,0.02713796650402958,123.0,123.0,124.0,122.62230291067303,122.02499999999999,101.99996635561345,0.5670240668552458,41328.5493227136,41267.5,61.04932271360303,41767.0,42447.0,680.0,0.016019977854736495,2,0,1.9090909090909092,0.7238805970149254,4.200595598365246,11.907991850000952,0.5670240668552458,17.99972067651309,14.170143200629695,17.99972067651309,14.170143200629695,107.99996228703145,89.99990359670693,245.99992509477318,0.954155759520574,0,7.898538042148822,0.43297593314475424,160,0.0,0.0,476.1811871023411,487.3434211954519,2.4218190468383582e-05,0.00014053407019276598,28.73695198329854,479.280822246236,448.8669134005193,448.1906144981541,0.676298902365204,120.0104555777839,120.0104555777839,120.0104555777839,123.59120327193958,119.73516354477286,104.451505908221,0.5727170898986725,39314.55612088625,42425.0,-3110.443879113751,42918.0,0.0,0.5727170898986725,4.366138717716183,4.366048198150395,4.366138717716183,4.366048198150395,111.23408371783896,87.25970253642822,241.64094023038552,0.9465889086826402,448.87708759593966,479.3577751254786,2.266588271382375e-05,0.0001605332869014,0.0039492207975052864,0.0027660317584216106,0.0016797283399819273,0.0,487.27489682456996,476.169734760904,123.0,41328.5493227136,245.99992509477318,41767.0,12.922356048957738
94,4.7,401.5587868598338,269.2309036487638,876.8963317195393,257.3065992237115,0.9935920088581054,487.2749328408897,476.16965485565436,463.2473787119463,463.2473787119463,12.922276143708075,0.02713796650402958,123.0,123.0,124.0,122.62230291067303,122.02499999999999,101.99996635561345,0.5670240668552458,41328.5493227136,41267.5,61.04932271360303,41767.0,42447.0,680.0,0.016019977854736495,2,0,1.9090909090909092,0.7238805970149254,4.200595598365246,11.907991850000952,0.5670240668552458,17.99972067651309,14.170143200629695,17.99972067651309,14.170143200629695,107.99996228703145,89.99990359670693,245.99992509477318,0.954155759520574,0,7.898538042148822,0.43297593314475424,160,0.0,0.0,476.1811871023411,487.3434211954519,2.4218190468383582e-05,0.00014053407019276598,28.830897703549063,479.280822246236,448.8664178633144,448.1901212308355,0.6762966324789659,120.01097583596544,120.01097583596544,120.01097583596544,123.59120327193958,119.73568260953394,104.4513909092028,0.5727170901204066,39314.68318261746,42425.0,-3110.3168173825397,42918.0,0.0,0.5727170901204066,4.366133879145231,4.366043359882781,4.366133879145231,4.366043359882781,111.23396067779134,87.25960597645775,241.64067397003737,0.9465889087120424,448.87708759593966,479.3577751254786,2.376983125240706e-05,0.0001605332869014,0.0039492207975052864,0.0027660317584216106,0.0016797283399819273,0.0,487.27489682456996,476.169734760904,123.0,41328.5493227136,245.99992509477318,41767.0,12.922356048957738
95,4.75,401.55878337039167,269.23090225312325,876.8958652051796,257.30658607534093,0.9935733132303053,487.27497677962856,476.16997334142104,463.2473787119463,463.2473787119463,12.922594629474759,0.027138617201738303,123.0,123.0,124.0,122.62252172538359,122.02499999999999,101.99996638263656,0.5670236875846488,41328.556007801875,41266.5,62.05600780187524,41766.0,42448.0,682.0,0.016066716924236713,2,0,1.9090909090909092,0.7301980198019802,7.036890068311695,11.906685816089452,0.5670236875846488,17.999720675612213,14.170461566912536,17.999720675612213,14.170461566912536,107.99996409922632,89.99990368807136,245.99992331159862,0.9541564551694176,0,7.8985413497467425,0.43297631241535117,160,3.7581935599723234e-06,0.0004666996115727598,476.1811871023411,487.3434211954519,2.3549357311414276e-05,0.00014044391048817495,28.924843423799583,479.280822246236,448.8658984994965,448.18960424604336,0.6762942534531362,120.01152110940612,120.01152110940612,120.01152110940612,123.59120327193958,119.73622663217166,104.45127038075697,0.5727170903528023,39314.81635337752,42425.0,-3110.1836466224777,42918.0,0.0,0.5727170903528023,4.366128807924305,4.366038288979894,4.366128807924305,4.366038288979894,111.23383172168424,87.25950477365319,241.6403949072549,0.9465889087428584,448.87708759593966,479.3577751254786,2.4926860274998575e-05,0.0001605332869014,0.003948610249060958,0.0027616318203159593,0.0016797283399819273,0.0,487.27489682456996,476.16997334142104,123.0,41328.556007801875,245.99992331159862,41767.0,12.922594629474759
96,4.8,401.5587929927351,269.2309061019497,876.8949057555018,257.3065493705024,0.9935644963723735,487.2748555073621,476.17104753926947,463.23869178727267,463.23869178727267,12.932355751996795,0.027159055173194405,123.0,123.0,124.0,122.62191830049323,122.02499999999999,101.9999678817812,0.5670223946075157,41333.07830368965,41269.5,63.57830368964642,41769.0,42452.0,683.0,0.01608875906906624,2,0,1.9090909090909092,0.7301980198019802,7.038400728457321,11.896554677880944,0.5670223946075157,17.999720678096725,14.171541093149358,17.999720678096725,14.171541093149358,107.99995907639749,89.999904280968,245.99992241065792,0.9541588374740976,0,7.898532228880642,0.4329776053924843,160,1.0363539856570338e-05,0.0009601515137670359,476.1811871023411,487.3434211954519,2.1293497824426133e-05,0.00014069275403705284,29.018789144050103,479.280822246236,448.8653541637032,448.1890624036619,0.6762917600412948,120.01209260060664,120.01209260060664,120.01209260060664,123.59120327193958,119.73679681242828,104.45114405707926,0.5727170905963723,39314.95592679189,42425.0,-3110.0440732081115,42918.0,0.0,0.5727170905963723,4.366123492869626,4.366032974258417,4.366123492869626,4.366032974258417,111.2336965651289,87.25939870483063,241.64010242661567,0.946588908775156,448.87708759593966,479.3577751254786,2.6139521398294008e-05,0.0001605332869014,0.003950295381486751,0.0027467915839829334,0.0016797283399819273,0.0,487.27489682456996,476.17061040821545,123.0,41328.569387829906,245.9999231927535,41768.0,12.931918620942781
97,4.85,401.5587929927351,269.2309061019497,876.8949057555018,257.3065493705024,0.9935644963723735,487.2748555073621,476.17104753926947,463.23869178727267,463.23869178727267,12.932355751996795,0.027159055173194405,123.0,123.0,124.0,122.62191830049323,122.02499999999999,101.9999678817812,0.5670223946075157,41333.07830368965,41269.5,63.57830368964642,41769.0,42452.0,683.0,0.01608875906906624,2,0,1.9090909090909092,0.7301980198019802,7.038400728457321,11.896554677880944,0.5670223946075157,17.999720678096725,14.171541093149358,17.999720678096725,14.171541093149358,107.99995907639749,89.999904280968,245.99992241065792,0.9541588374740976,0,7.898532228880642,0.4329776053924843,160,0.0,0.0,476.1811871023411,487.3434211954519,2.1293497824426133e-05,0.00014069275403705284,29.112734864300627,479.280822246236,448.8647836555422,448.18849450879736,0.676289146744864,120.01269156984392,120.01269156984392,120.01269156984392,123.59120327193958,119.7373944076898,104.45101165959554,0.572717090851654,39315.1022105898,42425.0,-3109.897789410199,42918.0,0.0,0.572717090851654,4.366117922260351,4.36602740399843,4.366117922260351,4.36602740399843,111.23355491007234,87.25928753608252,241.63979588312856,0.9465889088090064,448.87708759593966,479.3577751254786,2.741048883414532e-05,0.0001605332869014,0.003950295381486751,0.0027467915839829334,0.0016797283399819273,0.0,487.27491011246093,476.17061040821545,123.0,41328.569387829906,245.99992241065792,41768.0,12.931918620942781
98,4.9,401.5587929927351,269.2309061019497,876.8949057555018,257.3065493705024,0.9935552257790969,487.2748555073621,476.17104753926947,463.23869178727267,463.23869178727267,12.932355751996795,0.027159055173194405,123.0,123.0,124.0,122.62191830049323,122.02499999999999,101.9999678817812,0.5670223946075157,41333.07830368965,41269.5,63.57830368964642,41769.0,42453.0,684.0,0.016111935552257792,2,0,1.9090909090909092,0.7351485148514851,6.442639020351623,11.896554677880944,0.5670223946075157,17.999720678096725,14.171541093149358,17.999720678096725,14.171541093149358,107.99995907639749,89.999904280968,245.99992241065792,0.9541588374740976,0,7.898532228880642,0.4329776053924843,160,0.0,0.0,476.1811871023411,487.3434211954519,2.1293497824426133e-05,0.00014069275403705284,29.206680584551147,479.280822246236,448.8641857169499,448.18789930914767,0.6762864078022517,120.01331933794414,120.01331933794414,120.01331933794414,123.59120327193958,119.7380207357525,104.45087289634762,0.5727170911192092,39315.25552728106,42425.0,-3109.744472718943,42918.0,0.0,0.5727170911192092,4.366112083812283,4.366021565916469,4.366112083812283,4.366021565916469,111.23340644414188,87.25917102226379,241.6394746008155,0.9465889088444852,448.87708759593966,479.3577751254786,2.874256527285457e-05,0.0001605332869014,0.003950295381486751,0.0027467915839829334,0.0016797283399819273,0.0,487.27491011246093,476.17061040821545,123.0,41331.555825854535,245.99992241065792,41769.0,12.931918620942781
99,4.95,401.5587929927351,269.2309061019497,876.8949057555018,257.3065493705024,0.9935552257790969,487.2748555073621,476.17104753926947,463.23869178727267,463.23869178727267,12.932355751996795,0.027159055173194405,123.0,123.0,124.0,122.62191830049323,122.02499999999999,101.9999678817812,0.5670223946075157,41333.07830368965,41269.5,63.57830368964642,41769.0,42453.0,684.0,0.016111935552257792,2,0,1.9090909090909092,0.7351485148514851,6.442639020351623,11.896554677880944,0.5670223946075157,17.999720678096725,14.171541093149358,17.999720678096725,14.171541093149358,107.99995907639749,89.999904280968,245.99992241065792,0.9541588374740976,0,7.898532228880642,0.4329776053924843,160,0.0,0.0,476.1811871023411,487.3434211954519,2.1293497824426133e-05,0.00014069275403705284,29.300626304801668,479.280822246236,448.8635590294209,448.1872754922474,0.6762835371735036,120.01397728918876,120.01397728918876,120.01397728918876,123.59120327193958,119.7386771777225,104.45072746135116,0.5727170913996297,39315.4162148646,42425.0,-3109.583785135401,42918.0,0.0,0.5727170913996297,4.366105964651254,4.366015447138864,4.366105964651254,4.366015447138864,111.23325083995763,87.2590489064512,241.639137871222,0.9465889088816688,448.87708759593966,479.3577751254786,3.013868805645803e-05,0.0001605332869014,0.003950295381486751,0.0027467915839829334,0.0016797283399819273,0.0,487.2748555073621,476.17104753926947,123.0,41333.07830368965,245.99992241065792,41769.0,12.932355751996795
100,5.0,401.5587929927351,269.2309061019497,876.8949057555018,257.3065493705024,0.9935552257790969,487.2748555073621,476.17104753926947,463.23869178727267,463.23869178727267,12.932355751996795,0.027159055173194405,123.0,123.0,124.0,122.62191830049323,122.02499999999999,101.9999678817812,0.5670223946075157,41333.07830368965,41269.5,63.57830368964642,41769.0,42453.0,684.0,0.016111935552257792,2,0,1.9090909090909092,0.7351485148514851,6.442639020351623,11.896554677880944,0.5670223946075157,17.999720678096725,14.171541093149358,17.999720678096725,14.171541093149358,107.99995907639749,89.999904280968,245.99992241065792,0.9541588374740976,0,7.898532228880642,0.4329776053924843,160,0.0,0.0,476.1811871023411,487.3434211954519,2.1293497824426133e-05,0.00014069275403705284,29.39457202505219,479.280822246236,448.8629022111102,448.18662168258095,0.6762805285292757,120.01466687435952,120.01466687435952,120.01466687435952,123.59120327193958,119.73936518105354,104.4505750339216,0.572717091693533,39315.58462757152,42425.0,-3109.4153724284843,42918.0,0.0,0.572717091693533,4.366099551284286,4.3660090341741125,4.366099551284286,4.3660090341741125,111.23308775441294,87.25892091938033,241.63878495185855,0.9465889089206416,448.87708759593966,479.3577751254786,3.160193563322977e-05,0.0001605332869014,0.003950295381486751,0.0027467915839829334,0.0016797283399819273,0.0,487.2748555073621,476.17104753926947,123.0,41333.07830368965,245.99992241065792,41769.0,12.932355751996795
101,5.05,401.55878866344136,269.2309043701792,876.8953756405111,257.3065671263697,0.9935550739658909,487.27491011246093,476.17061040821545,463.23869178727267,463.23869178727267,12.931918620942781,0.02715816209206276,123.0,123.0,124.0,122.62218980577666,122.02499999999999,101.99996638999647,0.5670229282636302,41328.569387829906,41268.5,60.06938782990619,41768.0,42452.0,684.0,0.016112315085272777,2,0,1.9090909090909092,0.7351485148514851,6.44195933961188,11.894444335014423,0.5670229282636302,17.999720676978793,14.171098629403843,17.999720676978793,14.171098629403843,107.99996381865303,89.9999040904263,245.9999231927535,0.9541578558217018,0,7.898536332537121,0.4329770717363698,160,4.662811751369053e-06,0.0004702203662511091,476.1811871023411,487.3434211954519,2.2211490945278634e-05,0.00014058070759004337,29.488517745302715,479.280822246236,448.86221381379414,448.18593643855735,0.6762773752367934,120.01538961392949,120.01538961392949,120.01538961392949,123.59120327193958,119.74008626273093,104.45041527797044,0.572717092001567,39315.76113664362,42425.0,-3109.2388633563824,42918.0,0.0,0.572717092001567,4.366092829570761,4.366002312882074,4.366092829570761,4.366002312882074,111.23291682791891,87.25878677885066,241.63841506457172,0.9465889089614872,448.87708759593966,479.3577751254786,3.3135534328931904e-05,0.0001605332869014,0.003949536619196248,0.0027528306280562207,0.0016797283399819273,0.0,487.2748555073621,476.17104753926947,123.0,41333.07830368965,245.99992241065792,41769.0,12.932355751996795
102,5.1,401.5587844157992,269.23090267123393,876.8948928712356,257.3065538864422,0.9935549221455324,487.27496362065347,476.1698235189893,463.2382804218582,463.2382804218582,12.931543097131112,0.027157418337777996,123.0,123.0,124.0,122.62245617165169,122.02499999999999,101.99996059176075,0.5670238466863261,41327.052083536924,41267.5,59.55208353692433,41767.0,42451.0,684.0,0.01611269463616876,2,0,1.9090909090909092,0.7351485148514851,6.4412924827785485,11.892135917604154,0.5670238466863261,17.9997201709379,14.17032012469258,17.9997201709379,14.17032012469258,107.99996378699717,89.99990441768699,245.99991501867464,0.9541561469514563,0,7.898540358816841,0.4329761533136739,160,4.574809158388476e-06,0.000482950793658518,476.1811871023411,487.3434211954519,2.386399055565036e-05,0.00014047091193014616,29.582463465553236,479.280822246236,448.8614923196832,448.1852182493394,0.6762740703437657,120.01614710140646,120.01614710140646,120.01614710140646,123.59120327193958,119.74084201260708,104.45024784126537,0.5727170923244108,39315.94613114856,42425.0,-3109.0538688514425,42918.0,0.0,0.5727170923244108,4.36608578469054,4.365995268443612,4.36608578469054,4.365995268443612,111.2327376836144,87.2586461891076,241.63802739382703,0.9465889090042968,448.87708759593966,479.3577751254786,3.474286544680183e-05,0.0001605332869014,0.003948793098910008,0.0027637016441370015,0.0016797283399819273,0.0,487.2748555073621,476.17078143556495,123.0,41333.07830368965,245.99992241065792,41769.0,12.932355751996795
103,5.15,401.5587823120385,269.2309018298449,876.8944195342015,257.3065397198369,0.9935552257790969,487.2749900974594,476.16999011225033,463.2382804218582,463.2382804218582,12.931709690392154,0.02715775869735866,123.0,123.0,124.0,122.622588089748,122.02499999999999,104.99996335215522,0.5670236481542484,41331.555825854535,41269.5,62.055825854535215,41769.0,42453.0,684.0,0.016111935552257792,2,0,1.9090909090909092,0.7351485148514851,6.4409622055400275,11.893622939357765,0.5670236481542484,17.999720170279616,14.170484072953684,17.999720170279616,14.170484072953684,107.99996378724192,89.99990454105858,245.99991754071652,0.9541565075565486,0,7.898542352948836,0.43297635184575156,160,2.2657768288554556e-06,0.00047354898434880517,476.1811871023411,487.3434211954519,2.351413788281853e-05,0.00014041658308350247,29.676409185803756,479.280822246236,448.86073613808617,448.1844655315223,0.6762706065638895,120.01694100683682,120.01694100683682,120.01694100683682,123.59120327193958,119.74163409689744,104.45007235465562,0.5727170926627775,39316.140018834645,42425.0,-3108.859981165355,42918.0,0.0,0.5727170926627775,4.3660784011114515,4.3659878853273995,4.3660784011114515,4.3659878853273995,111.2325499265368,87.25849884019038,241.63762108492017,0.9465889090491642,448.87708759593966,479.3577751254786,3.642747269871904e-05,0.0001605332869014,0.003948425191840082,0.0027614001282952215,0.0016797283399819273,0.0,487.2748555073621,476.17078143556495,123.0,41333.07830368965,245.99992241065792,41769.0,12.932355751996795
104,5.2,401.55879317777595,269.23090617597205,876.8949249316236,257.306549887021,0.9935550739658909,487.27485317191577,476.17109806441283,463.2382804218582,463.2382804218582,12.932817642554653,0.027160022301070442,123.0,123.0,124.0,122.62190669549392,122.02499999999999,101.99996807698818,0.5670223341719638,41337.579405376644,41268.5,69.07940537664399,41768.0,42452.0,684.0,0.016112315085272777,2,0,1.9090909090909092,0.7351485148514851,6.442668071105475,11.903271706839229,0.5670223341719638,17.99972017368011,14.171591444545243,17.99972017368011,14.171591444545243,107.99995899892755,89.9999045875087,245.99992285975122,0.9541589499461789,0,7.898532053484329,0.4329776658280362,160,1.170269506029268e-05,0.000505499679426572,476.1811871023411,487.3434211954519,2.1187392953647688e-05,0.00014069754623535768,29.77035490605428,479.2807482462848,448.8599436019147,448.1836766256528,0.6762669762619566,120.0177730804766,120.0177730804766,120.0177730804766,123.59148903045556,119.74246426184315,104.44988843126065,0.5727170930174118,39316.34322702623,42422.0,-3105.6567729737726,42915.0,0.0,0.5727170930174118,4.366070662555735,4.3659801472568915,4.366070662555735,4.3659801472568915,111.23235314275422,87.25834440725174,241.63719524209617,0.9465889090961892,448.87708759593966,479.3577751254786,3.8193069993308626e-05,0.0001606876600126,0.003950327833558619,0.002746093570046862,0.0016797283399819273,0.0,487.27485317191577,476.17078143556495,123.0,41333.07830368965,245.99992241065792,41769.0,12.932355751996795
105,5.25,401.55880914843965,269.2309125659162,876.8947441380556,257.306534823855,0.9935556811758055,487.2746511274956,476.17078143556495,463.23175693842296,463.23175693842296,12.939024497141986,0.027173075294820215,122.5,122.5,124.0,122.62090494896441,122.02499999999999,110.9999597077823,0.5418216608048194,41337.57172169129,41272.5,65.07172169128899,41772.0,42456.0,684.0,0.01611079706048615,2,0,1.9090909090909092,0.7351485148514851,6.4451754423264775,11.917820796441486,0.5418216608048194,17.99972068226963,14.171283226624098,17.99972068226963,14.171283226624098,107.99996414075837,86.9999048813109,248.99990850460196,0.9478580003581073,0,7.898516915365777,0.4581783391951806,160,1.720155472408713e-05,0.00018141999118870757,476.1811871023411,487.3434211954519,2.1852326505089614e-05,0.0001411121294869755,29.864300626304804,479.2807482462848,448.8591129640172,448.1828497925818,0.6762631714353802,120.01864515663851,120.01864515663851,120.01864515663851,123.59148903045556,119.7433343375492,104.44969566561976,0.5727170933890963,39316.55620356169,42422.0,-3105.4437964383105,42915.0,0.0,0.5727170933890963,4.366062551963729,4.365972037173151,4.366062551963729,4.365972037173151,111.23214689845535,87.25818254984358,241.63674892658136,0.9465889091454756,448.87708759593966,479.3577751254786,4.004354960229772e-05,0.0001606876600126,0.003953135331214642,0.0027504678544855612,0.0,0.0,487.2746511274956,476.17078143556495,123.0,41333.07830368965,245.99992241065792,41770.0,12.931918620942781
106,5.3,401.55880914843965,269.2309125659162,876.8947441380556,257.306534823855,0.9935649511247202,487.2746511274956,476.17078143556495,463.23175693842296,463.23175693842296,12.939024497141986,0.027173075294820215,122.5,122.5,124.0,122.62090494896441,122.02499999999999,110.9999597077823,0.5418216608048194,41337.57172169129,41272.5,65.07172169128899,41772.0,42455.0,683.0,0.01608762218819927,2,0,1.9090909090909092,0.7351485148514851,6.4451754423264775,11.901242837248583,0.5418216608048194,17.99972068226963,14.171283226624098,17.99972068226963,14.171283226624098,107.99996414075837,86.9999048813109,248.99990850460196,0.9478580003581073,0,7.898516915365777,0.4581783391951806,160,0.0,0.0,476.1811871023411,487.3434211954519,2.1852326505089614e-05,0.0001411121294869755,29.958246346555324,479.2807482462848,448.8582423933407,448.181983209643,0.6762591836976526,120.01955915772268,120.01955915772268,120.01955915772268,123.59148903045556,119.74424624200591,104.44949363280192,0.5727170937786501,39316.77941777647,42422.0,-3105.2205822235264,42915.0,0.0,0.5727170937786501,4.366054051456281,4.365963537198809,4.366054051456281,4.365963537198809,111.23193073899722,87.2580129111675,241.63628115452087,0.9465889091971303,448.87708759593966,479.3577751254786,4.1982990711120216e-05,0.0001606876600126,0.003953135331214642,0.0027504678544855612,0.0,0.0,487.2746511274956,476.17078143556495,123.0,41334.574107389824,245.99991754071652,41770.0,12.931709690392154
107,5.35,401.55880914843965,269.2309125659162,876.8947441380556,257.306534823855,0.9935649511247202,487.2746511274956,476.17078143556495,463.23175693842296,463.23175693842296,12.939024497141986,0.027173075294820215,122.5,122.5,124.0,122.62090494896441,122.02499999999999,110.9999597077823,0.5418216608048194,41337.57172169129,41272.5,65.07172169128899,41772.0,42455.0,683.0,0.01608762218819927,2,0,1.9090909090909092,0.7351485148514851,6.4451754423264775,11.901242837248583,0.5418216608048194,17.99972068226963,14.171283226624098,17.99972068226963,14.171283226624098,107.99996414075837,86.9999048813109,248.99990850460196,0.9478580003581073,0,7.898516915365777,0.4581783391951806,160,0.0,0.0,476.1811871023411,487.3434211954519,2.1852326505089614e-05,0.0001411121294869755,30.052192066805844,479.2807000216999,448.85732997090736,448.18107496664805,0.6762550042593034,120.02051709844022,120.02051709844022,120.02051709844022,123.59167496333254,119.74520198530284,104.44928188747042,0.5727170941869318,39317.013361532794,42423.0,-3105.986638467206,42916.0,0.0,0.5727170941869318,4.366045142296173,4.365954628597251,4.366045142296173,4.365954628597251,111.23170418790444,87.25783511729423,241.63579089481527,0.9465889092512692,448.87708759593966,479.3577751254786,4.401566838285742e-05,0.0001607882625008,0.003953135331214642,0.0027504678544855612,0.0,0.0,487.2746511274956,476.1709171327404,123.0,41334.574107389824,245.99991501867464,41771.0,12.931543097131112
108,5.4,401.5588293495948,269.2309206517842,876.8924695738044,257.3065738120479,0.9935831900308592,487.274394218477,476.1742636585402,463.25209725515134,463.25209725515134,12.922166403388871,0.02713747337813962,123.0,123.0,124.0,122.619637472355,122.02499999999999,101.99995549390678,0.5670185656416347,41331.64431753532,41270.5,61.144317535319715,41770.0,42451.0,681.0,0.01604202492285223,2,0,1.8636363636363635,0.7301980198019802,7.044108801958817,11.915588657078608,0.5670185656416347,17.999720687489834,14.174779578932316,17.999720687489834,14.174779578932316,107.99996431237028,89.99989219020227,245.9999068895455,0.9541659117335749,0,7.898497767676119,0.43298143435836534,160,2.1759318261383826e-05,0.002274898373936975,476.1811871023411,487.3434211954519,1.4539515605371811e-05,0.00014163929166333133,30.146137787056368,479.2807000216999,448.85637368559986,448.1801230616904,0.676250623909425,120.02152109023852,120.02152109023852,120.02152109023852,123.59167496333254,119.74620367404394,104.44905996290656,0.5727170946148417,39317.25855029865,42423.0,-3105.7414497013524,42916.0,0.0,0.5727170946148417,4.366035804846028,4.365945291732714,4.366035804846028,4.365945291732714,111.2314667458242,87.25764877633878,241.63527706685812,0.9465889093080112,448.87708759593966,479.3577751254786,4.6146062947283184e-05,0.0001607882625008,0.0039567051970232844,0.0027023603182500296,0.0016797283399819273,0.0,487.2745566218855,476.1709171327404,123.0,41334.5762660497,245.99990728637198,41771.0,12.923939632930967
109,5.45,401.5588208621075,269.2309172540713,876.8929997373988,257.30659593574546,0.9935739187788561,487.2745023414207,476.1735653812292,463.24962574829823,463.24962574829823,12.923939632930967,0.02714123708774958,123.0,123.0,124.0,122.62017005205973,122.02499999999999,101.99995577427327,0.5670193971958377,41331.62966484262,41270.5,61.12966484262142,41770.0,42452.0,682.0,0.0160652030528597,2,0,1.8636363636363635,0.7351485148514851,6.447014515361837,11.90983894266127,0.5670193971958377,17.999720685296253,14.174073913669645,17.999720685296253,14.174073913669645,107.9999642616793,89.99989923421202,245.99990728637198,0.9541643774752174,0,7.898505812498803,0.4329806028041623,160,9.14231337221337e-06,0.0005306250039174095,476.1811871023411,487.3434211954519,1.60059265639223e-05,0.00014141742975037896,30.24008350730689,479.2807000216999,448.8553714297441,448.1791253967507,0.6762460329933901,120.02257334593818,120.02257334593818,120.02257334593818,123.59167496333254,119.74725351597382,104.44882736998376,0.5727170950633238,39317.51552427812,42423.0,-3105.4844757218816,42916.0,0.0,0.5727170950633238,4.366026018526263,4.36593550602629,4.366026018526263,4.36593550602629,111.2312178894293,87.2574534776017,241.63473853816055,0.9465889093674796,448.87708759593966,479.3577751254786,4.837886984132567e-05,0.0001607882625008,0.003955202780323556,0.002712007144797554,0.0016797283399819273,0.0,487.2745566218855,476.1709171327404,123.0,41334.5762660497,245.99990728637198,41772.0,12.922166403388871
